,date,close,open,high,low
1034,2020-08-26,11665.06,11516.62,11672.05,11507.46
1035,2020-08-25,11466.47,11370.23,11468.26,11343.04
1036,2020-08-24,11379.72,11449.25,11462.05,11297.53
1037,2020-08-21,11311.8,11258.44,11326.21,11245.44
1038,2020-08-20,11264.95,11096.4,11283.62,11090.03
1039,2020-08-19,11146.46,11214.8,11257.42,11132.1
1040,2020-08-18,11210.84,11170.75,11230.61,11103.83
1041,2020-08-17,11129.73,11083.24,11144.53,11080.3
1042,2020-08-14,11019.3,11042.24,11058.44,10972.06
1043,2020-08-13,11042.5,11026.86,11124.85,11007.5
1044,2020-08-12,11012.24,10878.12,11036.72,10877.16
1045,2020-08-11,10782.82,10942.66,10989.42,10762.71
1046,2020-08-10,10968.36,11033.72,11040.24,10849.46
1047,2020-08-07,11010.98,11072.53,11126.04,10920.37
1048,2020-08-06,11108.07,10989.98,11121.19,10963.41
1049,2020-08-05,10998.4,10967.87,11002.11,10943.72
1050,2020-08-04,10941.17,10916.9,10941.91,10852.9
1051,2020-08-03,10902.8,10848.64,10927.56,10831.15
1052,2020-07-31,10745.27,10741.47,10747.8,10557.7
1053,2020-07-30,10587.81,10450.12,10609.59,10412.09
1054,2020-07-29,10542.94,10474.7,10567.91,10464.0
1055,2020-07-28,10402.09,10509.2,10523.64,10397.87
1056,2020-07-27,10536.27,10421.7,10546.44,10399.86
1057,2020-07-24,10363.18,10294.41,10418.75,10217.31
1058,2020-07-23,10461.42,10689.5,10728.12,10407.87
1059,2020-07-22,10706.13,10687.58,10745.32,10627.45
1060,2020-07-21,10680.36,10837.88,10839.93,10650.46
1061,2020-07-20,10767.09,10526.02,10783.8,10488.04
1062,2020-07-17,10503.19,10500.52,10532.62,10421.21
1063,2020-07-16,10473.83,10443.87,10499.79,10364.39
1064,2020-07-15,10550.49,10576.72,10604.67,10420.54
1065,2020-07-14,10488.58,10310.25,10497.83,10182.46
1066,2020-07-13,10390.84,10729.92,10824.78,10368.04
1067,2020-07-10,10617.44,10545.91,10622.35,10447.01
1068,2020-07-09,10547.75,10563.72,10578.1,10379.91
1069,2020-07-08,10492.5,10409.35,10494.63,10350.96
1070,2020-07-07,10343.89,10412.46,10518.98,10337.98
1071,2020-07-06,10433.65,10360.38,10462.05,10354.98
1072,2020-07-02,10207.63,10268.67,10310.36,10194.06
1073,2020-07-01,10154.63,10063.67,10197.19,10048.04
1074,2020-06-30,10058.77,9875.29,10085.59,9863.67
1075,2020-06-29,9874.15,9771.72,9877.34,9663.61
1076,2020-06-26,9757.22,9995.12,10000.67,9749.07
1077,2020-06-25,10017.0,9899.36,10023.28,9810.47
1078,2020-06-24,9909.17,10092.92,10137.5,9842.22
1079,2020-06-23,10131.37,10130.83,10221.85,10112.44
1080,2020-06-22,10056.47,9945.49,10059.61,9916.6
1081,2020-06-19,9946.12,10042.13,10053.91,9872.94
1082,2020-06-18,9943.05,9892.48,9959.2,9885.66
1083,2020-06-17,9910.53,9943.31,9991.21,9891.81
1084,2020-06-16,9895.87,9949.78,9963.63,9748.38
1085,2020-06-15,9726.02,9426.9,9756.07,9403.0
1086,2020-06-12,9588.81,9715.87,9768.64,9413.62
1087,2020-06-11,9492.73,9791.24,9868.08,9491.3
1088,2020-06-10,10020.35,10012.32,10086.89,9962.58
1089,2020-06-09,9953.75,9867.19,10002.5,9863.27
1090,2020-06-08,9924.74,9823.44,9927.13,9780.61
1091,2020-06-05,9814.08,9703.54,9845.69,9685.35
1092,2020-06-04,9615.81,9649.65,9716.14,9560.41
1093,2020-06-03,9682.91,9651.86,9707.78,9627.18
1094,2020-06-02,9608.37,9566.53,9611.22,9472.08
1095,2020-06-01,9552.05,9471.42,9571.28,9462.32
1096,2020-05-29,9489.87,9382.35,9505.55,9324.73
1097,2020-05-28,9368.99,9392.99,9523.64,9345.28
1098,2020-05-27,9412.36,9346.12,9414.62,9144.28
1099,2020-05-26,9340.22,9501.21,9501.21,9333.16
1100,2020-05-22,9324.59,9278.55,9328.28,9239.41
1101,2020-05-21,9284.88,9375.19,9405.25,9254.85
1102,2020-05-20,9375.78,9305.62,9392.82,9304.2
1103,2020-05-19,9185.1,9227.46,9317.25,9183.25
1104,2020-05-18,9234.83,9177.15,9267.22,9154.35
1105,2020-05-15,9014.56,8839.99,9018.4,8821.38
1106,2020-05-14,8943.72,8788.04,8945.71,8705.25
1107,2020-05-13,8863.17,9006.05,9074.16,8752.68
1108,2020-05-12,9002.55,9225.14,9250.96,9000.06
1109,2020-05-11,9192.34,9054.91,9241.92,9053.17
1110,2020-05-08,9121.32,9056.89,9125.98,9018.21
1111,2020-05-07,8979.66,8973.78,9015.99,8932.85
1112,2020-05-06,8854.39,8874.7,8933.25,8819.37
1113,2020-05-05,8809.12,8809.66,8909.96,8781.31
1114,2020-05-04,8710.71,8555.32,8715.82,8537.83
1115,2020-05-01,8604.95,8681.29,8754.46,8566.84
1116,2020-04-30,8889.55,8911.01,8926.11,8825.83
1117,2020-04-29,8914.71,8802.7,8957.26,8765.01
1118,2020-04-28,8607.73,8825.68,8830.57,8600.7
1119,2020-04-27,8730.16,8717.98,8754.57,8697.37
1120,2020-04-24,8634.52,8530.08,8642.93,8464.42
1121,2020-04-23,8494.75,8528.84,8635.22,8475.2
1122,2020-04-22,8495.38,8434.55,8537.31,8404.54
1123,2020-04-21,8263.23,8460.69,8480.29,8215.69
1124,2020-04-20,8560.73,8553.37,8684.91,8553.37
1125,2020-04-17,8650.14,8667.48,8670.3,8531.69
1126,2020-04-16,8532.36,8479.11,8560.16,8393.27
1127,2020-04-15,8393.18,8355.96,8464.66,8308.79
1128,2020-04-14,8515.74,8353.21,8531.11,8338.09
1129,2020-04-13,8192.42,8127.69,8200.44,8035.95
1130,2020-04-09,8153.58,8169.01,8227.91,8072.32
1131,2020-04-08,8090.9,7975.72,8114.43,7901.94
1132,2020-04-07,7887.26,8129.99,8146.43,7881.22
1133,2020-04-06,7913.24,7660.17,7938.33,7617.79
1134,2020-04-03,7373.08,7477.27,7518.72,7288.11
1135,2020-04-02,7487.31,7317.45,7501.7,7307.95
1136,2020-04-01,7360.58,7459.5,7566.37,7301.98
1137,2020-03-31,7700.1,7740.06,7880.31,7642.86
1138,2020-03-30,7774.15,7583.46,7784.35,7539.97
1139,2020-03-27,7502.38,7554.25,7716.24,7491.13
1140,2020-03-26,7797.54,7462.21,7809.82,7462.21
1141,2020-03-25,7384.3,7421.36,7671.21,7276.4
1142,2020-03-24,7417.86,7196.15,7418.37,7169.86
1143,2020-03-23,6860.67,6847.28,6984.94,6631.42
1144,2020-03-20,6879.52,7248.07,7354.44,6854.67
1145,2020-03-19,7150.58,6996.45,7341.38,6858.38
1146,2020-03-18,6989.84,6902.32,7182.83,6686.36
1147,2020-03-17,7334.78,7072.0,7406.23,6828.91
1148,2020-03-16,6904.59,7392.73,7422.2,6882.86
1149,2020-03-13,7874.88,7610.39,7875.93,7219.09
1150,2020-03-12,7201.8,7398.58,7712.33,7194.67
1151,2020-03-11,7952.05,8136.25,8181.36,7850.95
1152,2020-03-10,8344.25,8219.76,8347.4,7930.43
1153,2020-03-09,7950.68,7957.93,8243.31,7943.16
1154,2020-03-06,8575.62,8469.02,8612.36,8375.13
1155,2020-03-05,8738.6,8790.09,8921.08,8677.39
1156,2020-03-04,9018.09,8834.1,9019.96,8757.66
1157,2020-03-03,8684.09,8965.1,9070.32,8602.89
1158,2020-03-02,8952.16,8667.14,8952.81,8543.35
1159,2020-02-28,8567.37,8269.74,8591.82,8264.16
1160,2020-02-27,8566.48,8744.03,8904.11,8562.05
1161,2020-02-26,8980.77,9011.55,9148.32,8927.8
1162,2020-02-25,8965.61,9301.2,9315.26,8940.49
1163,2020-02-24,9221.28,9188.44,9322.88,9166.01
1164,2020-02-21,9576.59,9708.01,9715.95,9542.33
1165,2020-02-20,9750.96,9799.2,9820.86,9636.94
1166,2020-02-19,9817.18,9782.81,9838.37,9777.1
1167,2020-02-18,9732.74,9679.04,9747.68,9675.8
1168,2020-02-14,9731.18,9728.9,9746.36,9693.05
1169,2020-02-13,9711.97,9657.04,9748.32,9650.02
1170,2020-02-12,9725.96,9688.6,9728.77,9666.68
1171,2020-02-11,9638.94,9680.89,9714.74,9617.21
1172,2020-02-10,9628.39,9493.63,9628.66,9493.63
1173,2020-02-07,9520.51,9526.64,9570.09,9496.53
1174,2020-02-06,9572.15,9540.98,9575.66,9505.68
1175,2020-02-05,9508.68,9574.1,9574.94,9454.93
1176,2020-02-04,9467.97,9398.39,9485.38,9374.05
1177,2020-02-03,9273.4,9190.72,9299.85,9188.55
1178,2020-01-31,9150.94,9284.93,9324.8,9123.22
1179,2020-01-30,9298.93,9211.15,9303.0,9185.18
1180,2020-01-29,9275.16,9318.26,9329.11,9249.04
1181,2020-01-28,9269.68,9201.82,9288.87,9182.33
1182,2020-01-27,9139.31,9092.46,9185.45,9088.04
1183,2020-01-24,9314.91,9446.2,9451.43,9273.23
1184,2020-01-23,9402.48,9377.72,9409.2,9334.13
1185,2020-01-22,9383.77,9413.61,9439.29,9375.13
1186,2020-01-21,9370.81,9361.07,9397.58,9350.2
1187,2020-01-17,9388.94,9392.37,9393.48,9346.81
1188,2020-01-16,9357.13,9313.45,9357.92,9301.32
1189,2020-01-15,9258.7,9253.76,9298.82,9231.14
1190,2020-01-14,9251.33,9270.61,9298.33,9226.49
1191,2020-01-13,9273.93,9213.72,9274.49,9193.06
1192,2020-01-10,9178.86,9232.94,9235.2,9164.66
1193,2020-01-09,9203.43,9202.27,9215.95,9158.5
1194,2020-01-08,9129.24,9068.03,9168.89,9059.38
1195,2020-01-07,9068.58,9076.64,9091.93,9042.55
1196,2020-01-06,9071.46,8943.5,9072.41,8943.5
1197,2020-01-03,9020.77,8976.43,9065.76,8976.43
1198,2020-01-02,9092.19,9039.46,9093.43,9010.89
1199,2019-12-31,8972.6,8918.74,8975.35,8912.77
1200,2019-12-30,8945.99,9004.45,9006.36,8909.19
1201,2019-12-27,9006.62,9049.47,9052.0,8987.32
1202,2019-12-26,9022.39,8970.21,9022.46,8968.45
1203,2019-12-24,8952.88,8955.01,8957.12,8934.36
1204,2019-12-23,8945.65,8950.2,8956.64,8934.55
1205,2019-12-20,8924.96,8911.84,8931.91,8901.87
1206,2019-12-19,8887.22,8838.97,8888.13,8838.97
1207,2019-12-18,8827.73,8834.65,8848.76,8820.42
1208,2019-12-17,8823.36,8829.47,8831.99,8804.6
1209,2019-12-16,8814.23,8791.31,8833.45,8789.77
1210,2019-12-13,8734.88,8713.91,8768.87,8697.58
1211,2019-12-12,8717.32,8645.36,8745.82,8633.6
1212,2019-12-11,8654.05,8631.12,8658.48,8622.35
1213,2019-12-10,8616.18,8623.56,8650.76,8600.82
1214,2019-12-09,8621.83,8650.86,8678.85,8619.77
1215,2019-12-06,8656.53,8634.25,8665.44,8630.57
1216,2019-12-05,8570.7,8587.93,8588.89,8541.92
1217,2019-12-04,8566.67,8557.45,8584.88,8552.38
1218,2019-12-03,8520.64,8460.72,8523.98,8435.4
1219,2019-12-02,8567.99,8672.84,8672.84,8540.16
1220,2019-11-29,8665.47,8682.01,8697.32,8664.04
1221,2019-11-27,8705.18,8669.59,8705.91,8662.58
1222,2019-11-26,8647.93,8635.4,8659.73,8625.62
1223,2019-11-25,8632.49,8559.65,8633.15,8559.65
1224,2019-11-22,8519.88,8530.54,8535.46,8477.49
1225,2019-11-21,8506.21,8527.87,8530.73,8487.29
1226,2019-11-20,8526.73,8543.57,8578.27,8468.63
1227,2019-11-19,8570.66,8578.02,8589.76,8536.73
1228,2019-11-18,8549.94,8529.16,8559.78,8503.62
1229,2019-11-15,8540.83,8524.48,8540.83,8506.8
1230,2019-11-14,8479.02,8461.06,8485.36,8441.58
1231,2019-11-13,8482.1,8455.02,8496.9,8451.34
1232,2019-11-12,8486.09,8471.07,8514.84,8462.99
1233,2019-11-11,8464.28,8431.26,8467.29,8425.48
1234,2019-11-08,8475.31,8422.67,8475.57,8405.89
1235,2019-11-07,8434.52,8455.11,8483.16,8415.87
1236,2019-11-06,8410.63,8426.57,8426.57,8379.33
1237,2019-11-05,8434.68,8446.62,8457.39,8421.05
1238,2019-11-04,8433.2,8445.5,8451.37,8421.3
1239,2019-11-01,8386.4,8335.05,8386.75,8326.56
1240,2019-10-31,8292.36,8314.38,8321.8,8248.81
1241,2019-10-30,8303.98,8284.28,8315.5,8241.7
1242,2019-10-29,8276.85,8313.35,8319.29,8275.14
1243,2019-10-28,8325.99,8285.77,8335.56,8285.27
1244,2019-10-25,8243.12,8150.59,8249.97,8150.59
1245,2019-10-24,8185.8,8180.04,8187.84,8137.66
1246,2019-10-23,8119.79,8090.24,8122.88,8078.35
1247,2019-10-22,8104.3,8188.12,8194.62,8101.98
1248,2019-10-21,8162.99,8137.42,8164.14,8117.26
1249,2019-10-18,8089.54,8149.85,8157.36,8045.37
1250,2019-10-17,8156.85,8176.91,8183.64,8131.25
1251,2019-10-16,8124.18,8119.81,8146.15,8103.38
1252,2019-10-15,8148.71,8074.85,8166.18,8071.81
1253,2019-10-14,8048.65,8044.35,8069.85,8036.41
1254,2019-10-11,8057.04,8085.2,8115.8,8046.8
1255,2019-10-10,7950.78,7904.56,7982.84,7899.81
1256,2019-10-09,7903.74,7895.96,7930.92,7873.52
1257,2019-10-08,7823.78,7898.27,7921.88,7823.73
1258,2019-10-07,7956.29,7956.41,8013.31,7942.08
1259,2019-10-04,7982.47,7908.44,7986.62,7899.39
1260,2019-10-03,7872.26,7787.02,7872.26,7700.0
1261,2019-10-02,7785.25,7851.13,7852.7,7744.96
1262,2019-10-01,7908.68,8026.83,8062.5,7906.29
1263,2019-09-30,7999.34,7964.09,8012.16,7949.63
1264,2019-09-27,7939.63,8047.11,8051.83,7890.28
1265,2019-09-26,8030.66,8070.12,8072.11,7991.02
1266,2019-09-25,8077.38,7990.66,8095.0,7935.57
1267,2019-09-24,7993.63,8147.23,8158.83,7969.65
1268,2019-09-23,8112.46,8106.49,8135.81,8085.34
1269,2019-09-20,8117.67,8184.88,8202.82,8086.16
1270,2019-09-19,8182.88,8193.59,8237.43,8174.32
1271,2019-09-18,8177.39,8174.62,8179.87,8086.22
1272,2019-09-17,8186.02,8148.65,8188.23,8139.82
1273,2019-09-16,8153.54,8121.64,8165.33,8121.25
1274,2019-09-13,8176.71,8190.57,8210.2,8165.47
1275,2019-09-12,8194.47,8206.58,8243.8,8176.73
1276,2019-09-11,8169.68,8091.68,8169.68,8081.56
1277,2019-09-10,8084.16,8049.98,8086.53,8001.68
1278,2019-09-09,8087.44,8130.91,8131.66,8052.34
1279,2019-09-06,8103.07,8125.58,8134.39,8098.52
1280,2019-09-05,8116.83,8061.29,8134.42,8061.29
1281,2019-09-04,7976.88,7949.81,7981.41,7928.94
1282,2019-09-03,7874.16,7906.44,7940.37,7847.32
1283,2019-08-30,7962.88,8015.16,8017.91,7914.74
1284,2019-08-29,7973.39,7945.78,7992.29,7925.83
1285,2019-08-28,7856.88,7798.35,7866.87,7766.67
1286,2019-08-27,7826.95,7908.78,7916.83,7795.18
1287,2019-08-26,7853.74,7829.58,7856.04,7789.05
1288,2019-08-23,7751.77,7943.65,8005.34,7730.77
1289,2019-08-22,7991.39,8038.79,8048.58,7937.12
1290,2019-08-21,8020.21,8017.07,8036.94,7998.5
1291,2019-08-20,7948.56,7989.36,8010.58,7948.09
1292,2019-08-19,8002.81,8006.18,8026.75,7974.36
1293,2019-08-16,7895.99,7828.35,7907.52,7828.35
1294,2019-08-15,7766.62,7790.2,7805.93,7716.55
1295,2019-08-14,7773.94,7877.33,7900.28,7762.87
1296,2019-08-13,8016.36,7852.37,8065.24,7851.58
1297,2019-08-12,7863.41,7907.49,7924.99,7833.79
1298,2019-08-09,7959.14,7997.19,8020.56,7910.35
1299,2019-08-08,8039.16,7921.59,8041.12,7896.15
1300,2019-08-07,7862.83,7747.27,7881.38,7702.42
1301,2019-08-06,7833.27,7804.51,7845.01,7739.57
1302,2019-08-05,7726.04,7823.33,7836.45,7662.9
1303,2019-08-02,8004.07,8056.42,8068.8,7953.67
1304,2019-08-01,8111.12,8190.56,8311.04,8080.52
1305,2019-07-31,8175.42,8290.8,8299.83,8110.02
1306,2019-07-30,8273.61,8231.77,8295.46,8228.02
1307,2019-07-29,8293.33,8325.1,8325.28,8247.37
1308,2019-07-26,8330.21,8294.3,8339.64,8291.12
1309,2019-07-25,8238.54,8294.68,8295.95,8233.4
1310,2019-07-24,8321.5,8227.36,8321.81,8226.5
1311,2019-07-23,8251.4,8242.5,8251.83,8193.89
1312,2019-07-22,8204.14,8171.99,8218.42,8171.54
1313,2019-07-19,8146.49,8241.34,8245.78,8144.63
1314,2019-07-18,8207.24,8151.76,8215.58,8135.12
1315,2019-07-17,8185.21,8224.0,8230.67,8184.66
1316,2019-07-16,8222.8,8251.66,8259.75,8204.23
1317,2019-07-15,8258.19,8263.18,8264.78,8236.27
1318,2019-07-12,8244.14,8209.2,8245.66,8201.52
1319,2019-07-11,8196.04,8219.28,8226.18,8171.63
1320,2019-07-10,8202.53,8183.19,8228.6,8160.56
1321,2019-07-09,8141.73,8061.41,8146.98,8061.32
1322,2019-07-08,8098.38,8112.91,8112.91,8078.39
1323,2019-07-05,8161.79,8123.28,8171.97,8093.66
1324,2019-07-03,8170.23,8129.57,8170.23,8122.34
1325,2019-07-02,8109.09,8086.65,8109.37,8063.1
1326,2019-07-01,8091.16,8145.85,8150.45,8059.29
1327,2019-06-28,8006.24,7988.76,8010.15,7961.46
1328,2019-06-27,7967.76,7939.36,7976.58,7935.47
1329,2019-06-26,7909.97,7933.92,7974.28,7903.07
1330,2019-06-25,7884.72,8005.27,8007.31,7879.15
1331,2019-06-24,8005.7,8040.58,8047.56,8004.63
1332,2019-06-21,8031.71,8028.69,8073.02,8011.2
1333,2019-06-20,8051.34,8087.45,8088.88,7996.87
1334,2019-06-19,7987.32,7970.26,7998.59,7930.38
1335,2019-06-18,7953.88,7920.98,8005.21,7911.67
1336,2019-06-17,7845.02,7819.43,7865.98,7812.61
1337,2019-06-14,7796.66,7807.19,7819.21,7778.12
1338,2019-06-13,7837.13,7822.56,7848.36,7813.6
1339,2019-06-12,7792.72,7803.13,7819.16,7773.97
1340,2019-06-11,7822.57,7901.04,7909.99,7798.63
1341,2019-06-10,7823.17,7798.87,7895.44,7795.76
1342,2019-06-07,7742.1,7652.97,7767.02,7647.91
1343,2019-06-06,7615.55,7582.24,7634.12,7546.22
1344,2019-06-05,7575.48,7585.68,7589.47,7498.17
1345,2019-06-04,7527.12,7413.94,7529.5,7385.02
1346,2019-06-03,7333.02,7441.21,7457.66,7292.22
1347,2019-05-31,7453.15,7470.95,7506.86,7448.23
1348,2019-05-30,7567.72,7565.46,7595.9,7527.66
1349,2019-05-29,7547.31,7553.02,7581.11,7503.94
1350,2019-05-28,7607.35,7655.66,7693.74,7603.76
1351,2019-05-24,7637.01,7675.57,7694.15,7631.25
1352,2019-05-23,7628.28,7660.72,7665.15,7585.32
1353,2019-05-22,7750.84,7749.8,7786.33,7738.35
1354,2019-05-21,7785.72,7765.57,7804.44,7752.92
1355,2019-05-20,7702.38,7714.06,7747.27,7678.35
1356,2019-05-17,7816.28,7829.03,7918.71,7810.35
1357,2019-05-16,7898.05,7832.58,7946.23,7826.67
1358,2019-05-15,7822.15,7682.8,7838.72,7682.24
1359,2019-05-14,7734.49,7689.66,7776.2,7665.3
1360,2019-05-13,7647.02,7720.07,7760.83,7627.22
1361,2019-05-10,7916.94,7881.31,7949.34,7759.34
1362,2019-05-09,7910.59,7853.21,7929.78,7796.16
1363,2019-05-08,7943.32,7946.24,8004.49,7923.35
1364,2019-05-07,7963.76,8043.52,8070.97,7899.02
1365,2019-05-06,8123.29,7981.85,8135.54,7981.85
1366,2019-05-03,8164.0,8092.88,8164.71,8084.8
1367,2019-05-02,8036.77,8046.48,8094.06,7976.77
1368,2019-05-01,8049.64,8132.93,8146.0,8048.23
1369,2019-04-30,8095.39,8104.91,8124.61,8050.55
1370,2019-04-29,8161.85,8147.65,8176.08,8136.41
1371,2019-04-26,8146.4,8100.28,8146.42,8060.89
1372,2019-04-25,8118.68,8150.85,8151.84,8075.41
1373,2019-04-24,8102.01,8122.88,8139.55,8101.7
1374,2019-04-23,8120.82,8026.75,8128.87,8023.81
1375,2019-04-22,8015.27,7969.37,8017.15,7965.9
1376,2019-04-18,7998.06,7998.45,8002.31,7950.97
1377,2019-04-17,7996.08,8044.97,8052.4,7973.38
1378,2019-04-16,8000.23,8000.57,8017.56,7978.81
1379,2019-04-15,7976.01,7987.16,7993.33,7933.56
1380,2019-04-12,7984.16,7984.15,7992.09,7952.61
1381,2019-04-11,7947.36,7975.2,7975.2,7933.41
1382,2019-04-10,7964.24,7922.73,7965.33,7916.9
1383,2019-04-09,7909.28,7924.77,7945.55,7897.61
1384,2019-04-08,7953.88,7924.89,7955.9,7891.85
1385,2019-04-05,7938.69,7914.51,7940.45,7909.14
1386,2019-04-04,7891.78,7894.26,7917.65,7844.96
1387,2019-04-03,7895.55,7891.18,7938.26,7870.9
1388,2019-04-02,7848.69,7824.61,7854.92,7811.28
1389,2019-04-01,7828.91,7800.24,7831.45,7777.09
1390,2019-03-29,7729.32,7726.71,7733.62,7688.51
1391,2019-03-28,7669.17,7660.07,7689.16,7619.82
1392,2019-03-27,7643.38,7702.05,7712.84,7582.09
1393,2019-03-26,7691.52,7700.0,7738.17,7649.21
1394,2019-03-25,7637.54,7618.98,7662.38,7579.29
1395,2019-03-22,7642.67,7800.25,7817.83,7642.57
1396,2019-03-21,7838.96,7705.43,7850.11,7705.43
1397,2019-03-20,7728.97,7721.95,7779.24,7674.04
1398,2019-03-19,7723.95,7747.4,7767.89,7699.15
1399,2019-03-18,7714.48,7696.38,7737.67,7677.74
1400,2019-03-15,7688.53,7658.41,7714.96,7652.04
1401,2019-03-14,7630.91,7644.79,7653.1,7627.02
1402,2019-03-13,7643.41,7621.38,7677.07,7619.46
1403,2019-03-12,7591.03,7571.85,7611.13,7560.46
1404,2019-03-11,7558.06,7442.56,7558.23,7442.4
1405,2019-03-08,7408.14,7334.35,7411.52,7332.92
1406,2019-03-07,7421.46,7483.79,7489.08,7397.19
1407,2019-03-06,7505.92,7575.38,7579.02,7499.87
1408,2019-03-05,7576.36,7582.29,7598.66,7543.54
1409,2019-03-04,7577.57,7636.62,7643.66,7501.56
1410,2019-03-01,7595.35,7587.45,7603.04,7540.75
1411,2019-02-28,7532.53,7533.31,7561.9,7516.48
1412,2019-02-27,7554.51,7526.42,7562.29,7485.39
1413,2019-02-26,7549.3,7535.29,7573.22,7524.31
1414,2019-02-25,7554.46,7585.3,7602.69,7551.61
1415,2019-02-22,7527.54,7481.63,7527.54,7479.01
1416,2019-02-21,7459.71,7475.41,7485.75,7430.89
1417,2019-02-20,7489.07,7490.31,7513.7,7455.25
1418,2019-02-19,7486.77,7450.75,7507.79,7450.27
1419,2019-02-15,7472.41,7468.57,7477.28,7440.26
1420,2019-02-14,7426.95,7390.25,7454.42,7375.71
1421,2019-02-13,7420.38,7437.46,7461.66,7413.84
1422,2019-02-12,7414.62,7358.85,7419.43,7349.8
1423,2019-02-11,7307.9,7327.37,7343.56,7290.03
1424,2019-02-08,7298.2,7232.3,7299.44,7225.14
1425,2019-02-07,7288.35,7316.5,7336.74,7235.05
1426,2019-02-06,7375.28,7400.44,7410.77,7346.72
1427,2019-02-05,7402.08,7356.34,7408.68,7355.36
1428,2019-02-04,7347.54,7266.28,7348.23,7261.07
1429,2019-02-01,7263.87,7256.37,7299.94,7243.41
1430,2019-01-31,7281.74,7208.17,7303.12,7205.95
1431,2019-01-30,7183.08,7094.79,7201.31,7065.57
1432,2019-01-29,7028.29,7087.49,7092.29,7011.47
1433,2019-01-28,7085.68,7075.01,7086.3,7034.25
1434,2019-01-25,7164.86,7128.18,7174.56,7111.09
1435,2019-01-24,7073.46,7042.25,7078.96,7029.95
1436,2019-01-23,7025.77,7061.65,7084.85,6953.23
1437,2019-01-22,7020.36,7109.57,7110.16,6979.81
1438,2019-01-18,7157.23,7134.09,7185.38,7096.62
1439,2019-01-17,7084.46,7010.13,7113.95,7003.62
1440,2019-01-16,7034.69,7033.75,7079.63,7028.12
1441,2019-01-15,7023.83,6931.39,7025.85,6928.12
1442,2019-01-14,6905.92,6908.03,6936.22,6887.48
1443,2019-01-11,6971.48,6947.46,6975.65,6933.6
1444,2019-01-10,6986.07,6908.65,6991.37,6877.08
1445,2019-01-09,6957.08,6923.06,6985.22,6899.56
1446,2019-01-08,6897.0,6893.44,6909.58,6795.86
1447,2019-01-07,6823.47,6757.53,6855.6,6741.4
1448,2019-01-04,6738.86,6567.14,6760.69,6554.24
1449,2019-01-03,6463.5,6584.77,6600.21,6457.13
1450,2019-01-02,6665.94,6506.91,6693.71,6506.88
1451,2018-12-31,6635.28,6649.52,6659.96,6570.06
1452,2018-12-28,6584.52,6616.79,6684.18,6529.22
1453,2018-12-27,6579.49,6457.19,6583.01,6336.97
1454,2018-12-26,6554.36,6257.86,6555.53,6214.34
1455,2018-12-24,6192.92,6278.49,6355.18,6190.17
1456,2018-12-21,6332.99,6573.49,6586.68,6304.63
1457,2018-12-20,6528.41,6607.76,6666.2,6447.91
1458,2018-12-19,6636.83,6777.59,6868.86,6586.5
1459,2018-12-18,6783.91,6809.82,6847.27,6733.71
1460,2018-12-17,6753.73,6886.46,6931.81,6710.01
1461,2018-12-14,6910.66,6986.37,7027.17,6898.99
1462,2018-12-13,7070.33,7135.28,7154.64,7034.82
1463,2018-12-12,7098.31,7127.0,7197.29,7096.56
1464,2018-12-11,7031.83,7121.66,7129.83,6983.01
1465,2018-12-10,7020.52,6959.63,7047.62,6878.98
1466,2018-12-07,6969.25,7163.49,7205.37,6945.27
1467,2018-12-06,7188.26,7017.05,7189.52,6984.34
1468,2018-12-04,7158.43,7407.95,7421.11,7150.11
1469,2018-12-03,7441.51,7486.13,7486.51,7392.22
1470,2018-11-30,7330.54,7279.3,7332.79,7255.68
1471,2018-11-29,7273.08,7267.37,7319.96,7217.69
1472,2018-11-28,7291.59,7135.08,7292.71,7090.98
1473,2018-11-27,7082.7,7041.23,7105.14,7014.36
1474,2018-11-26,7081.85,7026.5,7083.93,7003.12
1475,2018-11-23,6938.98,6919.52,6987.89,6919.16
1476,2018-11-21,6972.25,6985.51,7029.92,6951.62
1477,2018-11-20,6908.82,6867.43,6994.75,6830.76
1478,2018-11-19,7028.48,7217.24,7224.12,7011.4
1479,2018-11-16,7247.87,7193.6,7274.86,7171.7
1480,2018-11-15,7259.03,7112.83,7274.26,7072.36
1481,2018-11-14,7136.39,7265.39,7285.57,7101.17
1482,2018-11-13,7200.87,7230.69,7319.12,7182.86
1483,2018-11-12,7200.87,7364.05,7371.09,7193.77
1484,2018-11-09,7406.9,7468.51,7474.34,7349.48
1485,2018-11-08,7530.88,7544.17,7566.93,7499.71
1486,2018-11-07,7570.75,7446.09,7572.93,7435.87
1487,2018-11-06,7375.96,7326.07,7400.64,7320.89
1488,2018-11-05,7328.85,7344.08,7349.23,7255.88
1489,2018-11-02,7356.99,7424.02,7466.53,7298.68
1490,2018-11-01,7434.06,7327.82,7435.88,7286.5
1491,2018-10-31,7305.9,7276.62,7368.49,7270.63
1492,2018-10-30,7161.65,7017.87,7166.84,7001.48
1493,2018-10-29,7050.29,7272.42,7295.61,6922.83
1494,2018-10-26,7167.21,7125.18,7283.32,7057.0
1495,2018-10-25,7318.34,7197.49,7364.82,7178.54
1496,2018-10-24,7108.4,7423.21,7435.69,7099.0
1497,2018-10-23,7437.54,7328.55,7472.58,7260.13
1498,2018-10-22,7468.63,7486.74,7520.54,7424.74
1499,2018-10-19,7449.03,7530.15,7582.89,7428.3
